11.2,Mbits/sec
17.9,Mbits/sec
17.7,Mbits/sec
17.8,Mbits/sec
20.3,Mbits/sec
15.1,Mbits/sec
19.2,Mbits/sec
17.7,Mbits/sec
17.2,Mbits/sec
15.6,Mbits/sec
15.5,Mbits/sec
18.5,Mbits/sec
18.5,Mbits/sec
15.7,Mbits/sec
14.4,Mbits/sec
15.6,Mbits/sec
13.9,Mbits/sec
12.7,Mbits/sec
12.4,Mbits/sec
13,Mbits/sec
12.9,Mbits/sec
13.1,Mbits/sec
14.2,Mbits/sec
14,Mbits/sec
15.2,Mbits/sec
12,Mbits/sec
10.2,Mbits/sec
14.2,Mbits/sec
14,Mbits/sec
15.9,Mbits/sec
12.3,Mbits/sec
12,Mbits/sec
11.3,Mbits/sec
7.33,Mbits/sec
9.58,Mbits/sec
11.4,Mbits/sec
10.6,Mbits/sec
9.72,Mbits/sec
10.5,Mbits/sec
12.4,Mbits/sec
10,Mbits/sec
6.22,Mbits/sec
7.26,Mbits/sec
9.35,Mbits/sec
11.7,Mbits/sec
11.4,Mbits/sec
9.92,Mbits/sec
9.82,Mbits/sec
11.9,Mbits/sec
16.9,Mbits/sec
13.4,Mbits/sec
10.2,Mbits/sec
8.07,Mbits/sec
9.35,Mbits/sec
14.1,Mbits/sec
12.3,Mbits/sec
12.9,Mbits/sec
12,Mbits/sec
10.5,Mbits/sec
6.5,Mbits/sec
10.3,Mbits/sec
10.3,Mbits/sec
10.6,Mbits/sec
8.91,Mbits/sec
9.72,Mbits/sec
11.4,Mbits/sec
8.91,Mbits/sec
1.43,Mbits/sec
2.12,Mbits/sec
867,Kbits/sec
1.91,Mbits/sec
1.68,Mbits/sec
1.77,Mbits/sec
2.53,Mbits/sec
2.29,Mbits/sec
2.47,Mbits/sec
2.7,Mbits/sec
2.17,Mbits/sec
3.21,Mbits/sec
2.26,Mbits/sec
4.26,Mbits/sec
3.44,Mbits/sec
3.26,Mbits/sec
2.96,Mbits/sec
812,Kbits/sec
2.57,Mbits/sec
4.25,Mbits/sec
855,Kbits/sec
2.89,Mbits/sec
2.57,Mbits/sec
1.94,Mbits/sec
1.45,Mbits/sec
1.93,Mbits/sec
1.87,Mbits/sec
921,Kbits/sec
1.38,Mbits/sec
2.71,Mbits/sec
1.53,Mbits/sec
3.38,Mbits/sec
1.55,Mbits/sec
0,bits/sec
5.95,Mbits/sec
3.37,Mbits/sec
3.87,Mbits/sec
4.03,Mbits/sec
1.03,Mbits/sec
3.91,Mbits/sec
2.77,Mbits/sec
4.42,Mbits/sec
6.4,Mbits/sec
4.27,Mbits/sec
639,Kbits/sec
1.67,Mbits/sec
1.56,Mbits/sec
1.58,Mbits/sec
0,bits/sec
4.48,Mbits/sec
8.84,Mbits/sec
8.46,Mbits/sec
11.3,Mbits/sec
10.2,Mbits/sec
10.2,Mbits/sec
8.16,Mbits/sec
7.48,Mbits/sec
7.21,Mbits/sec
5.67,Mbits/sec
4.69,Mbits/sec
6.1,Mbits/sec
11.9,Mbits/sec
12.6,Mbits/sec
12.8,Mbits/sec
14.3,Mbits/sec
15.3,Mbits/sec
15.5,Mbits/sec
15.6,Mbits/sec
14.3,Mbits/sec
15.3,Mbits/sec
12,Mbits/sec
13.1,Mbits/sec
13.9,Mbits/sec
14.4,Mbits/sec
13.7,Mbits/sec
9.85,Mbits/sec
11,Mbits/sec
13.2,Mbits/sec
13.3,Mbits/sec
12.9,Mbits/sec
13,Mbits/sec
16.3,Mbits/sec
14.4,Mbits/sec
14.7,Mbits/sec
14.7,Mbits/sec
15,Mbits/sec
14.6,Mbits/sec
15.6,Mbits/sec
14.1,Mbits/sec
15.5,Mbits/sec
16.6,Mbits/sec
10.9,Mbits/sec
10.2,Mbits/sec
11.4,Mbits/sec
5.88,Mbits/sec
6.9,Mbits/sec
10.7,Mbits/sec
9.73,Mbits/sec
5.11,Mbits/sec
8,Mbits/sec
7.24,Mbits/sec
8.18,Mbits/sec
7.36,Mbits/sec
7.17,Mbits/sec
7.47,Mbits/sec
7.06,Mbits/sec
7.55,Mbits/sec
7.6,Mbits/sec
5.84,Mbits/sec
9.76,Mbits/sec
7.49,Mbits/sec
7.03,Mbits/sec
7.92,Mbits/sec
7.5,Mbits/sec
7.67,Mbits/sec
7.8,Mbits/sec
7.72,Mbits/sec
7.63,Mbits/sec
7.78,Mbits/sec
8.11,Mbits/sec
5.19,Mbits/sec
7.1,Mbits/sec
4.56,Mbits/sec
7.56,Mbits/sec
6.72,Mbits/sec
4.49,Mbits/sec
7.03,Mbits/sec
7.6,Mbits/sec
4.8,Mbits/sec
5.34,Mbits/sec
4.71,Mbits/sec
7.41,Mbits/sec
6.47,Mbits/sec
6.92,Mbits/sec
6.07,Mbits/sec
5.19,Mbits/sec
714,Kbits/sec
0,bits/sec
7.81,Mbits/sec
6.82,Mbits/sec
6.76,Mbits/sec
7.47,Mbits/sec
7.91,Mbits/sec
7.2,Mbits/sec
8.09,Mbits/sec
6.87,Mbits/sec
5.82,Mbits/sec
6.25,Mbits/sec
6.93,Mbits/sec
4.14,Mbits/sec
433,Kbits/sec
1.44,Mbits/sec
282,Kbits/sec
0,bits/sec
412,Kbits/sec
9.34,Mbits/sec
3.17,Mbits/sec
3.57,Mbits/sec
5.81,Mbits/sec
6.2,Mbits/sec
5.7,Mbits/sec
5.42,Mbits/sec
8.82,Mbits/sec
6.01,Mbits/sec
9.02,Mbits/sec
4.44,Mbits/sec
7.82,Mbits/sec
7.26,Mbits/sec
7.62,Mbits/sec
7.04,Mbits/sec
7.47,Mbits/sec
7.86,Mbits/sec
8.41,Mbits/sec
6.67,Mbits/sec
6.12,Mbits/sec
7.48,Mbits/sec
5.94,Mbits/sec
8.29,Mbits/sec
6.04,Mbits/sec
6.26,Mbits/sec
9.07,Mbits/sec
5.44,Mbits/sec
6.69,Mbits/sec
6.02,Mbits/sec
4.95,Mbits/sec
6.53,Mbits/sec
7.17,Mbits/sec
6.24,Mbits/sec
10.8,Mbits/sec
10.3,Mbits/sec
10.6,Mbits/sec
12.4,Mbits/sec
9.25,Mbits/sec
10.3,Mbits/sec
10.5,Mbits/sec
11.7,Mbits/sec
9.32,Mbits/sec
11.6,Mbits/sec
12.8,Mbits/sec
10.7,Mbits/sec
9.4,Mbits/sec
5.74,Mbits/sec
3.45,Mbits/sec
5.55,Mbits/sec
7.11,Mbits/sec
8.35,Mbits/sec
6.42,Mbits/sec
7.6,Mbits/sec
10.9,Mbits/sec
9.64,Mbits/sec
3.46,Mbits/sec
0,bits/sec
4.5,Mbits/sec
4.25,Mbits/sec
5.08,Mbits/sec
4.07,Mbits/sec
2.68,Mbits/sec
682,Kbits/sec
54.1,Kbits/sec
0,bits/sec
0,bits/sec
5.92,Mbits/sec
4.92,Mbits/sec
5.88,Mbits/sec
3.68,Mbits/sec
5.31,Mbits/sec
1.92,Mbits/sec
1.71,Mbits/sec
8.62,Mbits/sec
2.7,Mbits/sec
2.95,Mbits/sec
6.65,Mbits/sec
2.91,Mbits/sec
0,bits/sec
4.65,Mbits/sec
5.76,Mbits/sec
6.71,Mbits/sec
7.46,Mbits/sec
6.51,Mbits/sec
6.29,Mbits/sec
7.78,Mbits/sec
10.1,Mbits/sec
9.35,Mbits/sec
4.87,Mbits/sec
11.4,Mbits/sec
4.45,Mbits/sec
6.22,Mbits/sec
1.87,Mbits/sec
10.8,Kbits/sec
2.89,Mbits/sec
1.84,Mbits/sec
2.3,Mbits/sec
1.97,Mbits/sec
769,Kbits/sec
249,Kbits/sec
4.34,Mbits/sec
3.95,Mbits/sec
5.41,Mbits/sec
2.44,Mbits/sec
3.25,Mbits/sec
4.6,Mbits/sec
3.61,Mbits/sec
2.87,Mbits/sec
4.8,Mbits/sec
3.85,Mbits/sec
4.95,Mbits/sec
8.07,Mbits/sec
6.38,Mbits/sec
5.44,Mbits/sec
5.13,Mbits/sec
6.85,Mbits/sec
1.34,Mbits/sec
2.25,Mbits/sec
3.66,Mbits/sec
509,Kbits/sec
1.43,Mbits/sec
0,bits/sec
21.7,Kbits/sec
0,bits/sec
1.06,Mbits/sec
856,Kbits/sec
1.14,Mbits/sec
1.39,Mbits/sec
2.08,Mbits/sec
3.73,Mbits/sec
2.88,Mbits/sec
4.12,Mbits/sec
3.08,Mbits/sec
4.48,Mbits/sec
5.84,Mbits/sec
8.94,Mbits/sec
7.16,Mbits/sec
7.41,Mbits/sec
6.85,Mbits/sec
5.26,Mbits/sec
1.2,Mbits/sec
8.51,Mbits/sec
3.42,Mbits/sec
4.7,Mbits/sec
4.83,Mbits/sec
6.16,Mbits/sec
8.46,Mbits/sec
8.7,Mbits/sec
9.16,Mbits/sec
7.83,Mbits/sec
10.6,Mbits/sec
7.18,Mbits/sec
10.3,Mbits/sec
9.42,Mbits/sec
7.78,Mbits/sec
8.18,Mbits/sec
7.27,Mbits/sec
6.58,Mbits/sec
6.04,Mbits/sec
9.23,Mbits/sec
9.01,Mbits/sec
8.45,Mbits/sec
8.26,Mbits/sec
5.51,Mbits/sec
8.51,Mbits/sec
9.02,Mbits/sec
11.8,Mbits/sec
9.65,Mbits/sec
7.31,Mbits/sec
3.26,Mbits/sec
325,Kbits/sec
3.19,Mbits/sec
2.31,Mbits/sec
4.51,Mbits/sec
3.7,Mbits/sec
3.42,Mbits/sec
1.74,Mbits/sec
4.42,Mbits/sec
1.33,Mbits/sec
1.38,Mbits/sec
2.04,Mbits/sec
1.79,Mbits/sec
1.01,Mbits/sec
1.35,Mbits/sec
2.31,Mbits/sec
1.71,Mbits/sec
2.4,Mbits/sec
3.34,Mbits/sec
2.83,Mbits/sec
3.41,Mbits/sec
3.6,Mbits/sec
3.49,Mbits/sec
2.69,Mbits/sec
1.84,Mbits/sec
2.92,Mbits/sec
3.21,Mbits/sec
3.89,Mbits/sec
4.65,Mbits/sec
1.69,Mbits/sec
10.8,Kbits/sec
75.9,Kbits/sec
3.47,Mbits/sec
3.69,Mbits/sec
3.98,Mbits/sec
3.39,Mbits/sec
4.09,Mbits/sec
4.37,Mbits/sec
5.38,Mbits/sec
5.52,Mbits/sec
6.61,Mbits/sec
7.9,Mbits/sec
7.94,Mbits/sec
10.9,Mbits/sec
