5.59,Mbits/sec
7.97,Mbits/sec
11.9,Mbits/sec
11.1,Mbits/sec
10.8,Mbits/sec
11.8,Mbits/sec
12.7,Mbits/sec
13.2,Mbits/sec
15.5,Mbits/sec
10.5,Mbits/sec
13.6,Mbits/sec
13.5,Mbits/sec
13,Mbits/sec
11.2,Mbits/sec
10.6,Mbits/sec
12.7,Mbits/sec
12.4,Mbits/sec
10.7,Mbits/sec
10.2,Mbits/sec
7,Mbits/sec
5.34,Mbits/sec
3.04,Mbits/sec
4.24,Mbits/sec
15.5,Mbits/sec
26.2,Mbits/sec
6.59,Mbits/sec
1.01,Mbits/sec
0.36,Mbits/sec
10.6,Mbits/sec
34.5,Mbits/sec
36.3,Mbits/sec
35.2,Mbits/sec
34,Mbits/sec
37.3,Mbits/sec
28.2,Mbits/sec
31,Mbits/sec
35.6,Mbits/sec
35.4,Mbits/sec
21.9,Mbits/sec
17,Mbits/sec
13.6,Mbits/sec
24.9,Mbits/sec
9.13,Mbits/sec
9.67,Mbits/sec
8.73,Mbits/sec
9.71,Mbits/sec
12.3,Mbits/sec
20.1,Mbits/sec
19.8,Mbits/sec
19.2,Mbits/sec
21.5,Mbits/sec
21.9,Mbits/sec
23.3,Mbits/sec
23.3,Mbits/sec
23.6,Mbits/sec
26.1,Mbits/sec
24.9,Mbits/sec
23.6,Mbits/sec
20.4,Mbits/sec
24.1,Mbits/sec
24.4,Mbits/sec
23.8,Mbits/sec
23.5,Mbits/sec
24.2,Mbits/sec
26.6,Mbits/sec
22.9,Mbits/sec
23.3,Mbits/sec
25.9,Mbits/sec
25.2,Mbits/sec
24.5,Mbits/sec
24.2,Mbits/sec
23.7,Mbits/sec
23.4,Mbits/sec
23.6,Mbits/sec
24.8,Mbits/sec
25.8,Mbits/sec
25.2,Mbits/sec
25.5,Mbits/sec
21.8,Mbits/sec
24.5,Mbits/sec
24.7,Mbits/sec
25.4,Mbits/sec
25.3,Mbits/sec
24.6,Mbits/sec
16.3,Mbits/sec
19.1,Mbits/sec
18.8,Mbits/sec
24.2,Mbits/sec
20.7,Mbits/sec
21.9,Mbits/sec
27.3,Mbits/sec
26,Mbits/sec
25.4,Mbits/sec
25.2,Mbits/sec
20.3,Mbits/sec
21.1,Mbits/sec
25.5,Mbits/sec
23.6,Mbits/sec
22.6,Mbits/sec
23,Mbits/sec
23.1,Mbits/sec
21.5,Mbits/sec
23.1,Mbits/sec
22.6,Mbits/sec
22.8,Mbits/sec
23.7,Mbits/sec
24.1,Mbits/sec
24.2,Mbits/sec
26.9,Mbits/sec
25.9,Mbits/sec
22.9,Mbits/sec
17.8,Mbits/sec
19.6,Mbits/sec
17.8,Mbits/sec
17.3,Mbits/sec
16.7,Mbits/sec
8.3,Mbits/sec
0.96,Mbits/sec
1.58,Mbits/sec
2.19,Mbits/sec
1.32,Mbits/sec
2.56,Mbits/sec
0.8,Mbits/sec
1.72,Mbits/sec
2.85,Mbits/sec
2.87,Mbits/sec
3.68,Mbits/sec
3.52,Mbits/sec
4.06,Mbits/sec
4,Mbits/sec
3.98,Mbits/sec
4.54,Mbits/sec
4.68,Mbits/sec
4.14,Mbits/sec
3.4,Mbits/sec
3.1,Mbits/sec
3.02,Mbits/sec
4.13,Mbits/sec
2.44,Mbits/sec
1.62,Mbits/sec
3.1,Mbits/sec
2.74,Mbits/sec
2.59,Mbits/sec
2.28,Mbits/sec
2.74,Mbits/sec
3.8,Mbits/sec
3.35,Mbits/sec
3.54,Mbits/sec
4.78,Mbits/sec
3.77,Mbits/sec
4.55,Mbits/sec
4.53,Mbits/sec
3.99,Mbits/sec
2.94,Mbits/sec
2.62,Mbits/sec
3.69,Mbits/sec
1.83,Mbits/sec
1.85,Mbits/sec
2.26,Mbits/sec
3.79,Mbits/sec
2.03,Mbits/sec
2.73,Mbits/sec
2.65,Mbits/sec
2.89,Mbits/sec
2.82,Mbits/sec
3.3,Mbits/sec
3.9,Mbits/sec
3.24,Mbits/sec
3.55,Mbits/sec
1.88,Mbits/sec
1.05,Mbits/sec
1.29,Mbits/sec
1.44,Mbits/sec
2.02,Mbits/sec
2,Mbits/sec
2.02,Mbits/sec
2.07,Mbits/sec
1.47,Mbits/sec
1.08,Mbits/sec
2.06,Mbits/sec
1.06,Mbits/sec
1.49,Mbits/sec
0.91,Mbits/sec
1.87,Mbits/sec
3.04,Mbits/sec
1.51,Mbits/sec
1.61,Mbits/sec
1.5,Mbits/sec
1.26,Mbits/sec
0.95,Mbits/sec
1.5,Mbits/sec
1,Mbits/sec
0.76,Mbits/sec
8.08,Mbits/sec
1.29,Mbits/sec
8.68,Mbits/sec
0,Mbits/sec
6.7,Mbits/sec
4.91,Mbits/sec
11,Mbits/sec
10.9,Mbits/sec
9.95,Mbits/sec
0.27,Mbits/sec
1.35,Mbits/sec
0.77,Mbits/sec
2.35,Mbits/sec
0.71,Mbits/sec
2,Mbits/sec
1.33,Mbits/sec
1.47,Mbits/sec
1.88,Mbits/sec
2.74,Mbits/sec
2.03,Mbits/sec
1.93,Mbits/sec
1.95,Mbits/sec
3.01,Mbits/sec
1.24,Mbits/sec
0.58,Mbits/sec
0.21,Mbits/sec
0.01,Mbits/sec
7.37,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0.11,Mbits/sec
8.01,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
6.7,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
4.51,Mbits/sec
6.97,Mbits/sec
0.52,Mbits/sec
0.91,Mbits/sec
0.33,Mbits/sec
0.04,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0.7,Mbits/sec
2.68,Mbits/sec
3.64,Mbits/sec
2.46,Mbits/sec
2.17,Mbits/sec
5.21,Mbits/sec
2.96,Mbits/sec
0.2,Mbits/sec
2.22,Mbits/sec
3.75,Mbits/sec
4.86,Mbits/sec
3.43,Mbits/sec
0.8,Mbits/sec
1.97,Mbits/sec
4.17,Mbits/sec
3.96,Mbits/sec
3.4,Mbits/sec
4.67,Mbits/sec
3.54,Mbits/sec
5.75,Mbits/sec
5.66,Mbits/sec
7.44,Mbits/sec
10.8,Mbits/sec
8.4,Mbits/sec
10.2,Mbits/sec
12.5,Mbits/sec
14.7,Mbits/sec
10.5,Mbits/sec
14.1,Mbits/sec
17.5,Mbits/sec
17.1,Mbits/sec
19.7,Mbits/sec
19.8,Mbits/sec
20.4,Mbits/sec
22.5,Mbits/sec
18.6,Mbits/sec
21.9,Mbits/sec
25.1,Mbits/sec
24.4,Mbits/sec
14.9,Mbits/sec
23.3,Mbits/sec
14.7,Mbits/sec
23.2,Mbits/sec
20.6,Mbits/sec
27.5,Mbits/sec
24.7,Mbits/sec
28,Mbits/sec
27.7,Mbits/sec
22,Mbits/sec
15.6,Mbits/sec
14,Mbits/sec
16.4,Mbits/sec
16.2,Mbits/sec
14.3,Mbits/sec
13.7,Mbits/sec
14.8,Mbits/sec
18.6,Mbits/sec
20.3,Mbits/sec
20.5,Mbits/sec
0,Mbits/sec
2.06,Mbits/sec
1.43,Mbits/sec
7.51,Mbits/sec
6.74,Mbits/sec
6.83,Mbits/sec
7.36,Mbits/sec
8.2,Mbits/sec
8.85,Mbits/sec
8.48,Mbits/sec
8.07,Mbits/sec
8.7,Mbits/sec
7.37,Mbits/sec
5.69,Mbits/sec
9.43,Mbits/sec
20.2,Mbits/sec
22.1,Mbits/sec
19.1,Mbits/sec
19.3,Mbits/sec
22.5,Mbits/sec
21.2,Mbits/sec
20.5,Mbits/sec
20.9,Mbits/sec
22.7,Mbits/sec
17,Mbits/sec
8.8,Mbits/sec
7.7,Mbits/sec
11.9,Mbits/sec
7.27,Mbits/sec
23.9,Mbits/sec
30.3,Mbits/sec
33.1,Mbits/sec
32.7,Mbits/sec
32.7,Mbits/sec
33.5,Mbits/sec
36.1,Mbits/sec
32.3,Mbits/sec
8.46,Mbits/sec
8.65,Mbits/sec
16.1,Mbits/sec
14.9,Mbits/sec
15.4,Mbits/sec
