14.5,Mbits/sec
15.3,Mbits/sec
16.5,Mbits/sec
16.4,Mbits/sec
14.4,Mbits/sec
14.6,Mbits/sec
7.2,Mbits/sec
11.4,Mbits/sec
9.02,Mbits/sec
11.9,Mbits/sec
12.3,Mbits/sec
14.9,Mbits/sec
15.5,Mbits/sec
16.8,Mbits/sec
15,Mbits/sec
12.8,Mbits/sec
8.34,Mbits/sec
7.84,Mbits/sec
13.2,Mbits/sec
11.1,Mbits/sec
13.8,Mbits/sec
10.2,Mbits/sec
5.49,Mbits/sec
10.4,Mbits/sec
8.33,Mbits/sec
10.1,Mbits/sec
10.4,Mbits/sec
10.9,Mbits/sec
12.6,Mbits/sec
14.3,Mbits/sec
15.2,Mbits/sec
12,Mbits/sec
2.11,Mbits/sec
1.84,Mbits/sec
4.82,Mbits/sec
3.95,Mbits/sec
6.34,Mbits/sec
6.65,Mbits/sec
4.25,Mbits/sec
4.84,Mbits/sec
3.03,Mbits/sec
0,Mbits/sec
3.02,Mbits/sec
0.66,Mbits/sec
5.55,Mbits/sec
6.49,Mbits/sec
7.99,Mbits/sec
1.55,Mbits/sec
2.56,Mbits/sec
0.34,Mbits/sec
0,Mbits/sec
8.17,Mbits/sec
13.1,Mbits/sec
6.56,Mbits/sec
4.67,Mbits/sec
6.3,Mbits/sec
9.01,Mbits/sec
11,Mbits/sec
14.8,Mbits/sec
13.5,Mbits/sec
8.54,Mbits/sec
8.61,Mbits/sec
6.72,Mbits/sec
4.27,Mbits/sec
4.44,Mbits/sec
6.17,Mbits/sec
11.1,Mbits/sec
13.2,Mbits/sec
13.3,Mbits/sec
13.7,Mbits/sec
8.14,Mbits/sec
10.8,Mbits/sec
10.9,Mbits/sec
13.2,Mbits/sec
9.61,Mbits/sec
8.84,Mbits/sec
12.5,Mbits/sec
7.73,Mbits/sec
18.3,Mbits/sec
13.8,Mbits/sec
13.1,Mbits/sec
7.24,Mbits/sec
14.2,Mbits/sec
16.5,Mbits/sec
14.2,Mbits/sec
15.8,Mbits/sec
15.9,Mbits/sec
15,Mbits/sec
14.4,Mbits/sec
16.1,Mbits/sec
16.2,Mbits/sec
15.1,Mbits/sec
14.8,Mbits/sec
9.18,Mbits/sec
16.7,Mbits/sec
14.3,Mbits/sec
9.11,Mbits/sec
13.2,Mbits/sec
16.6,Mbits/sec
12.5,Mbits/sec
12.6,Mbits/sec
17.7,Mbits/sec
16.6,Mbits/sec
16.9,Mbits/sec
16,Mbits/sec
16.9,Mbits/sec
16.8,Mbits/sec
16.5,Mbits/sec
16.5,Mbits/sec
16.7,Mbits/sec
16.4,Mbits/sec
15.4,Mbits/sec
14.8,Mbits/sec
16.6,Mbits/sec
17,Mbits/sec
16.5,Mbits/sec
13.7,Mbits/sec
16.6,Mbits/sec
16.8,Mbits/sec
16.2,Mbits/sec
13.3,Mbits/sec
15,Mbits/sec
14.1,Mbits/sec
16.6,Mbits/sec
16.6,Mbits/sec
16.4,Mbits/sec
16.7,Mbits/sec
16.6,Mbits/sec
16.7,Mbits/sec
16.4,Mbits/sec
16.2,Mbits/sec
16.9,Mbits/sec
16.9,Mbits/sec
16.8,Mbits/sec
16.3,Mbits/sec
16.3,Mbits/sec
14.7,Mbits/sec
16.3,Mbits/sec
17,Mbits/sec
16.6,Mbits/sec
17,Mbits/sec
6.34,Mbits/sec
23,Mbits/sec
16.9,Mbits/sec
16.5,Mbits/sec
13,Mbits/sec
16.7,Mbits/sec
16.5,Mbits/sec
15.9,Mbits/sec
16.3,Mbits/sec
17.2,Mbits/sec
16.7,Mbits/sec
16.5,Mbits/sec
17,Mbits/sec
14.1,Mbits/sec
16,Mbits/sec
17.6,Mbits/sec
9.41,Mbits/sec
19.8,Mbits/sec
11,Mbits/sec
7.72,Mbits/sec
12.2,Mbits/sec
13,Mbits/sec
14.1,Mbits/sec
14.2,Mbits/sec
14.2,Mbits/sec
10.4,Mbits/sec
13.8,Mbits/sec
11.9,Mbits/sec
12.8,Mbits/sec
14.6,Mbits/sec
11.9,Mbits/sec
10.2,Mbits/sec
7.92,Mbits/sec
9.08,Mbits/sec
7.07,Mbits/sec
9.46,Mbits/sec
14,Mbits/sec
9.94,Mbits/sec
15.6,Mbits/sec
13.9,Mbits/sec
12.7,Mbits/sec
12.4,Mbits/sec
14.3,Mbits/sec
14.1,Mbits/sec
13.4,Mbits/sec
12.6,Mbits/sec
13.4,Mbits/sec
13.4,Mbits/sec
14.3,Mbits/sec
12.7,Mbits/sec
11.1,Mbits/sec
14.2,Mbits/sec
8.44,Mbits/sec
9.83,Mbits/sec
10.6,Mbits/sec
12.1,Mbits/sec
11.5,Mbits/sec
16.2,Mbits/sec
16.3,Mbits/sec
16.7,Mbits/sec
15.4,Mbits/sec
16.1,Mbits/sec
16,Mbits/sec
16.3,Mbits/sec
15.8,Mbits/sec
16,Mbits/sec
15.3,Mbits/sec
9.65,Mbits/sec
18.2,Mbits/sec
15.6,Mbits/sec
15.9,Mbits/sec
16.4,Mbits/sec
10.2,Mbits/sec
20,Mbits/sec
15.1,Mbits/sec
14.4,Mbits/sec
16,Mbits/sec
16.3,Mbits/sec
15.2,Mbits/sec
16.4,Mbits/sec
16.1,Mbits/sec
16.3,Mbits/sec
16.6,Mbits/sec
16.7,Mbits/sec
10.4,Mbits/sec
20,Mbits/sec
16.3,Mbits/sec
15.8,Mbits/sec
15.8,Mbits/sec
14.8,Mbits/sec
15.9,Mbits/sec
9.84,Mbits/sec
18.6,Mbits/sec
15.9,Mbits/sec
16.4,Mbits/sec
13.5,Mbits/sec
15.8,Mbits/sec
11.2,Mbits/sec
18.8,Mbits/sec
15.3,Mbits/sec
14.2,Mbits/sec
15.4,Mbits/sec
16.3,Mbits/sec
16.7,Mbits/sec
16,Mbits/sec
16.7,Mbits/sec
15.8,Mbits/sec
17,Mbits/sec
16.9,Mbits/sec
8.73,Mbits/sec
0,Mbits/sec
5.88,Mbits/sec
9.81,Mbits/sec
9.71,Mbits/sec
10.4,Mbits/sec
11.3,Mbits/sec
10.5,Mbits/sec
8.46,Mbits/sec
8.48,Mbits/sec
10.6,Mbits/sec
10.8,Mbits/sec
8.97,Mbits/sec
8.01,Mbits/sec
6.05,Mbits/sec
5.14,Mbits/sec
6.93,Mbits/sec
7.49,Mbits/sec
6.3,Mbits/sec
5.24,Mbits/sec
5.48,Mbits/sec
3.36,Mbits/sec
4.13,Mbits/sec
4.09,Mbits/sec
2.96,Mbits/sec
2.19,Mbits/sec
1.92,Mbits/sec
3.82,Mbits/sec
4.23,Mbits/sec
5.95,Mbits/sec
6.76,Mbits/sec
8.44,Mbits/sec
5.26,Mbits/sec
6,Mbits/sec
6.76,Mbits/sec
2.66,Mbits/sec
5.35,Mbits/sec
3.2,Mbits/sec
3.33,Mbits/sec
2.87,Mbits/sec
4.08,Mbits/sec
4.98,Mbits/sec
2.92,Mbits/sec
