5.83,Mbits/sec
15.1,Mbits/sec
32.1,Mbits/sec
35.6,Mbits/sec
32.7,Mbits/sec
31.7,Mbits/sec
36.1,Mbits/sec
34.9,Mbits/sec
34.9,Mbits/sec
32.1,Mbits/sec
28,Mbits/sec
34,Mbits/sec
35.1,Mbits/sec
35.5,Mbits/sec
34.8,Mbits/sec
35.1,Mbits/sec
34.9,Mbits/sec
33.8,Mbits/sec
33.2,Mbits/sec
37.1,Mbits/sec
33.8,Mbits/sec
29.3,Mbits/sec
27.5,Mbits/sec
30.1,Mbits/sec
29.8,Mbits/sec
31.1,Mbits/sec
29.4,Mbits/sec
28.5,Mbits/sec
13.2,Mbits/sec
11,Mbits/sec
31,Mbits/sec
37.6,Mbits/sec
37.6,Mbits/sec
36.5,Mbits/sec
39,Mbits/sec
39.3,Mbits/sec
39.5,Mbits/sec
38.4,Mbits/sec
32.5,Mbits/sec
7.6,Mbits/sec
10.8,Mbits/sec
10.8,Mbits/sec
17.3,Mbits/sec
20.5,Mbits/sec
24.8,Mbits/sec
37.7,Mbits/sec
39,Mbits/sec
33.1,Mbits/sec
32.4,Mbits/sec
36.1,Mbits/sec
37.6,Mbits/sec
35.9,Mbits/sec
39.2,Mbits/sec
35.6,Mbits/sec
39.7,Mbits/sec
36.8,Mbits/sec
35.8,Mbits/sec
35.5,Mbits/sec
32.9,Mbits/sec
36,Mbits/sec
35.6,Mbits/sec
36.9,Mbits/sec
37.8,Mbits/sec
38.2,Mbits/sec
38.6,Mbits/sec
38.8,Mbits/sec
38.5,Mbits/sec
39.7,Mbits/sec
33,Mbits/sec
39.8,Mbits/sec
37.3,Mbits/sec
39.5,Mbits/sec
39.2,Mbits/sec
39.4,Mbits/sec
40.4,Mbits/sec
39.4,Mbits/sec
39.2,Mbits/sec
39.6,Mbits/sec
38.7,Mbits/sec
34.5,Mbits/sec
26.8,Mbits/sec
26.2,Mbits/sec
33.1,Mbits/sec
28.6,Mbits/sec
27.9,Mbits/sec
27.4,Mbits/sec
27.6,Mbits/sec
29.5,Mbits/sec
39.4,Mbits/sec
40.1,Mbits/sec
35.8,Mbits/sec
35.6,Mbits/sec
39.6,Mbits/sec
37.8,Mbits/sec
7.99,Mbits/sec
13.2,Mbits/sec
10.1,Mbits/sec
8.73,Mbits/sec
10.3,Mbits/sec
10.2,Mbits/sec
10.6,Mbits/sec
9.66,Mbits/sec
9.99,Mbits/sec
10,Mbits/sec
10.2,Mbits/sec
10.5,Mbits/sec
11.7,Mbits/sec
13.2,Mbits/sec
13.3,Mbits/sec
13.3,Mbits/sec
12.7,Mbits/sec
13.8,Mbits/sec
13.6,Mbits/sec
10.7,Mbits/sec
6.91,Mbits/sec
9.76,Mbits/sec
9.97,Mbits/sec
10,Mbits/sec
10.1,Mbits/sec
10.3,Mbits/sec
10.5,Mbits/sec
9.01,Mbits/sec
10,Mbits/sec
9.58,Mbits/sec
8.94,Mbits/sec
8.93,Mbits/sec
9.01,Mbits/sec
8.95,Mbits/sec
9.37,Mbits/sec
8.32,Mbits/sec
7.99,Mbits/sec
7.3,Mbits/sec
6.42,Mbits/sec
16.4,Mbits/sec
18.8,Mbits/sec
24.2,Mbits/sec
22.7,Mbits/sec
14.7,Mbits/sec
5.74,Mbits/sec
10.3,Mbits/sec
11.7,Mbits/sec
16.8,Mbits/sec
12.7,Mbits/sec
11.9,Mbits/sec
15.6,Mbits/sec
14.2,Mbits/sec
20.5,Mbits/sec
24.2,Mbits/sec
24.8,Mbits/sec
25.6,Mbits/sec
23.1,Mbits/sec
26.2,Mbits/sec
23.3,Mbits/sec
17.2,Mbits/sec
2.19,Mbits/sec
1.08,Mbits/sec
5.69,Mbits/sec
3.57,Mbits/sec
3.57,Mbits/sec
2.86,Mbits/sec
2.95,Mbits/sec
9.96,Mbits/sec
10.3,Mbits/sec
11.7,Mbits/sec
11.2,Mbits/sec
11.9,Mbits/sec
12.5,Mbits/sec
13.6,Mbits/sec
17.1,Mbits/sec
18.4,Mbits/sec
20.6,Mbits/sec
18.6,Mbits/sec
20.6,Mbits/sec
17.7,Mbits/sec
16.7,Mbits/sec
21,Mbits/sec
18.1,Mbits/sec
14.7,Mbits/sec
9.23,Mbits/sec
11.9,Mbits/sec
8.33,Mbits/sec
0,Mbits/sec
5.22,Mbits/sec
0,Mbits/sec
0.81,Mbits/sec
4.82,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0,Mbits/sec
1.58,Mbits/sec
0,Mbits/sec
0.77,Mbits/sec
0,Mbits/sec
0,Mbits/sec
0.66,Mbits/sec
0,Mbits/sec
1.09,Mbits/sec
0,Mbits/sec
0,Mbits/sec
2.73,Mbits/sec
0,Mbits/sec
0,Mbits/sec
1.69,Mbits/sec
2.8,Mbits/sec
3.48,Mbits/sec
4.26,Mbits/sec
3.57,Mbits/sec
2.9,Mbits/sec
4.56,Mbits/sec
4.43,Mbits/sec
4.55,Mbits/sec
4.26,Mbits/sec
3.44,Mbits/sec
6.62,Mbits/sec
7.02,Mbits/sec
6.91,Mbits/sec
7.02,Mbits/sec
7.33,Mbits/sec
3.96,Mbits/sec
3.92,Mbits/sec
7.88,Mbits/sec
6.85,Mbits/sec
9.85,Mbits/sec
8.21,Mbits/sec
7.36,Mbits/sec
9.54,Mbits/sec
6.57,Mbits/sec
12.2,Mbits/sec
4.05,Mbits/sec
11,Mbits/sec
13,Mbits/sec
14.1,Mbits/sec
9.09,Mbits/sec
20.5,Mbits/sec
28.5,Mbits/sec
15,Mbits/sec
5.58,Mbits/sec
9.42,Mbits/sec
9.58,Mbits/sec
9.46,Mbits/sec
18.8,Mbits/sec
17.9,Mbits/sec
16.5,Mbits/sec
20.4,Mbits/sec
20.1,Mbits/sec
19.5,Mbits/sec
17.5,Mbits/sec
15.3,Mbits/sec
12.9,Mbits/sec
16,Mbits/sec
14.9,Mbits/sec
16.4,Mbits/sec
21.6,Mbits/sec
21.6,Mbits/sec
22.9,Mbits/sec
22.8,Mbits/sec
20.2,Mbits/sec
21.5,Mbits/sec
21.1,Mbits/sec
18.6,Mbits/sec
21.3,Mbits/sec
20.9,Mbits/sec
17.6,Mbits/sec
20.2,Mbits/sec
18,Mbits/sec
15.2,Mbits/sec
17.4,Mbits/sec
17.5,Mbits/sec
19,Mbits/sec
20.1,Mbits/sec
19.6,Mbits/sec
14.7,Mbits/sec
12.3,Mbits/sec
16.2,Mbits/sec
11.4,Mbits/sec
13.6,Mbits/sec
14.1,Mbits/sec
16.8,Mbits/sec
17.9,Mbits/sec
19.9,Mbits/sec
19.3,Mbits/sec
19.5,Mbits/sec
20.8,Mbits/sec
17,Mbits/sec
12,Mbits/sec
25.7,Mbits/sec
26.7,Mbits/sec
23.8,Mbits/sec
19.4,Mbits/sec
20.4,Mbits/sec
18.7,Mbits/sec
19.1,Mbits/sec
20.4,Mbits/sec
20,Mbits/sec
21.8,Mbits/sec
21.2,Mbits/sec
11.4,Mbits/sec
9.73,Mbits/sec
11.2,Mbits/sec
10.7,Mbits/sec
11.7,Mbits/sec
12.3,Mbits/sec
11.5,Mbits/sec
9.58,Mbits/sec
8.01,Mbits/sec
4.86,Mbits/sec
24.5,Mbits/sec
19.4,Mbits/sec
20.2,Mbits/sec
19.3,Mbits/sec
13.2,Mbits/sec
12.1,Mbits/sec
12.2,Mbits/sec
13.2,Mbits/sec
21.3,Mbits/sec
20.9,Mbits/sec
10.1,Mbits/sec
7.08,Mbits/sec
5.91,Mbits/sec
